x Distance [mm]	Height [cm]
 654.845 	 7.623 
 655.035 	 7.627 
 655.220 	 7.627 
 655.410 	 7.627 
 655.595 	 7.627 
 655.785 	 7.626 
 655.975 	 7.622 
 656.160 	 7.621 
 656.350 	 7.619 
 656.535 	 7.622 
 656.725 	 7.620 
 656.915 	 7.619 
 657.100 	 7.622 
 657.290 	 7.621 
 657.475 	 7.617 
 657.665 	 7.616 
 657.855 	 7.612 
 658.040 	 7.614 
 658.230 	 7.617 
 658.415 	 7.617 
 658.605 	 7.617 
 658.795 	 7.617 
 658.980 	 7.617 
 659.170 	 7.615 
 659.355 	 7.611 
 659.545 	 7.616 
 659.735 	 7.610 
 659.920 	 7.606 
 660.110 	 7.610 
 660.295 	 7.607 
 660.485 	 7.605 
 660.675 	 7.604 
 660.860 	 7.605 
 661.050 	 7.598 
 661.235 	 7.598 
 661.425 	 7.599 
 661.615 	 7.600 
 661.800 	 7.593 
 661.990 	 7.593 
 662.175 	 7.593 
 662.365 	 7.593 
 662.555 	 7.593 
 662.740 	 7.594 
 662.930 	 7.596 
 663.115 	 7.594 
 663.305 	 7.597 
 663.495 	 7.593 
 663.680 	 7.583 
 663.870 	 7.588 
 664.055 	 7.583 
 664.245 	 7.585 
 664.435 	 7.588 
 664.620 	 7.588 
 664.810 	 7.593 
 664.995 	 7.587 
 665.185 	 7.584 
 665.375 	 7.587 
 665.560 	 7.583 
 665.750 	 7.585 
 665.935 	 7.588 
 666.125 	 7.587 
 666.315 	 7.583 
 666.500 	 7.584 
 666.690 	 7.588 
 666.875 	 7.588 
 667.065 	 7.588 
 667.255 	 7.588 
 667.440 	 7.588 
 667.630 	 7.587 
 667.815 	 7.583 
 668.005 	 7.584 
 668.195 	 7.585 
 668.380 	 7.573 
 668.570 	 7.574 
 668.755 	 7.578 
 668.945 	 7.578 
 669.135 	 7.583 
 669.320 	 7.583 
 669.510 	 7.583 
 669.695 	 7.583 
 669.885 	 7.583 
 670.075 	 7.583 
 670.260 	 7.581 
 670.450 	 7.576 
 670.635 	 7.573 
 670.825 	 7.573 
 671.015 	 7.574 
 671.200 	 7.577 
 671.390 	 7.573 
 671.575 	 7.572 
 671.765 	 7.565 
 671.955 	 7.568 
 672.140 	 7.567 
 672.330 	 7.564 
 672.515 	 7.559 
 672.705 	 7.558 
 672.895 	 7.554 
 673.080 	 7.554 
 673.270 	 7.557 
 673.455 	 7.552 
 673.645 	 7.552 
 673.835 	 7.559 
 674.020 	 7.557 
 674.210 	 7.555 
 674.395 	 7.558 
 674.585 	 7.556 
 674.775 	 7.559 
 674.960 	 7.559 
 675.150 	 7.560 
 675.335 	 7.565 
 675.525 	 7.568 
 675.715 	 7.568 
 675.900 	 7.568 
 676.090 	 7.568 
 676.275 	 7.568 
 676.465 	 7.568 
 676.655 	 7.570 
 676.840 	 7.573 
 677.030 	 7.573 
 677.215 	 7.573 
 677.405 	 7.571 
 677.595 	 7.572 
 677.780 	 7.578 
 677.970 	 7.578 
 678.155 	 7.578 
 678.345 	 7.578 
 678.535 	 7.578 
 678.720 	 7.578 
 678.910 	 7.580 
 679.095 	 7.583 
 679.285 	 7.578 
 679.475 	 7.575 
 679.660 	 7.576 
 679.850 	 7.575 
 680.035 	 7.575 
 680.225 	 7.572 
 680.415 	 7.583 
 680.600 	 7.581 
 680.790 	 7.576 
 680.975 	 7.572 
 681.165 	 7.570 
 681.355 	 7.573 
 681.540 	 7.575 
 681.730 	 7.576 
 681.915 	 7.575 
 682.105 	 7.576 
 682.295 	 7.571 
 682.480 	 7.566 
 682.670 	 7.566 
 682.855 	 7.567 
 683.045 	 7.565 
 683.235 	 7.568 
 683.420 	 7.568 
 683.610 	 7.568 
 683.795 	 7.567 
 683.985 	 7.563 
 684.175 	 7.563 
 684.360 	 7.562 
 684.550 	 7.560 
 684.735 	 7.565 
 684.925 	 7.568 
 685.115 	 7.566 
 685.300 	 7.566 
 685.490 	 7.568 
 685.675 	 7.568 
 685.865 	 7.568 
 686.055 	 7.572 
 686.240 	 7.578 
 686.430 	 7.578 
 686.615 	 7.580 
 686.805 	 7.583 
 686.995 	 7.581 
 687.180 	 7.578 
 687.370 	 7.580 
 687.555 	 7.583 
 687.745 	 7.580 
 687.935 	 7.576 
 688.120 	 7.581 
 688.310 	 7.580 
 688.495 	 7.583 
 688.685 	 7.583 
 688.875 	 7.585 
 689.060 	 7.586 
 689.250 	 7.583 
 689.435 	 7.583 
 689.625 	 7.583 
 689.815 	 7.581 
 690.000 	 7.578 
 690.190 	 7.578 
 690.375 	 7.580 
 690.565 	 7.581 
 690.755 	 7.580 
 690.940 	 7.583 
 691.130 	 7.583 
 691.315 	 7.585 
 691.505 	 7.588 
 691.695 	 7.588 
 691.880 	 7.586 
 692.070 	 7.585 
 692.255 	 7.588 
 692.445 	 7.588 
 692.635 	 7.588 
 692.820 	 7.586 
 693.010 	 7.581 
 693.195 	 7.580 
 693.385 	 7.581 
 693.575 	 7.580 
 693.760 	 7.583 
 693.950 	 7.585 
 694.135 	 7.586 
 694.325 	 7.583 
 694.515 	 7.581 
 694.700 	 7.578 
 694.890 	 7.578 
 695.075 	 7.576 
 695.265 	 7.575 
 695.455 	 7.576 
 695.640 	 7.573 
 695.830 	 7.567 
 696.015 	 7.565 
 696.205 	 7.576 
 696.395 	 7.583 
 696.580 	 7.588 
 696.770 	 7.588 
 696.955 	 7.583 
 697.145 	 7.578 
 697.335 	 7.578 
 697.520 	 7.583 
 697.710 	 7.588 
 697.895 	 7.590 
 698.085 	 7.593 
 698.275 	 7.591 
 698.460 	 7.588 
 698.650 	 7.588 
 698.835 	 7.590 
 699.025 	 7.591 
 699.215 	 7.588 
 699.400 	 7.588 
 699.590 	 7.588 
 699.775 	 7.588 
 699.965 	 7.583 
 700.155 	 7.580 
 700.340 	 7.583 
 700.530 	 7.583 
 700.715 	 7.583 
 700.905 	 7.583 
 701.095 	 7.583 
 701.280 	 7.581 
 701.470 	 7.580 
 701.655 	 7.583 
 701.845 	 7.583 
 702.035 	 7.583 
 702.220 	 7.582 
 702.410 	 7.573 
 702.595 	 7.569 
 702.785 	 7.580 
 702.975 	 7.585 
 703.160 	 7.590 
 703.350 	 7.595 
 703.535 	 7.595 
 703.725 	 7.586 
 703.915 	 7.578 
 704.100 	 7.585 
 704.290 	 7.595 
 704.475 	 7.602 
 704.665 	 7.609 
 704.855 	 7.608 
 705.040 	 7.595 
 705.230 	 7.596 
 705.415 	 7.598 
 705.605 	 7.595 
 705.795 	 7.593 
 705.980 	 7.591 
 706.170 	 7.592 
 706.355 	 7.598 
 706.545 	 7.596 
 706.735 	 7.593 
 706.920 	 7.595 
 707.110 	 7.596 
 707.295 	 7.593 
 707.485 	 7.593 
 707.675 	 7.593 
 707.860 	 7.593 
 708.050 	 7.595 
 708.235 	 7.593 
 708.425 	 7.590 
 708.615 	 7.591 
 708.800 	 7.588 
 708.990 	 7.590 
 709.175 	 7.595 
 709.365 	 7.598 
 709.555 	 7.596 
 709.740 	 7.594 
 709.930 	 7.596 
 710.115 	 7.593 
 710.305 	 7.593 
 710.495 	 7.593 
 710.680 	 7.593 
 710.870 	 7.593 
 711.055 	 7.593 
 711.245 	 7.593 
 711.435 	 7.593 
 711.620 	 7.593 
 711.810 	 7.593 
 711.995 	 7.593 
 712.185 	 7.590 
 712.375 	 7.590 
 712.560 	 7.593 
 712.750 	 7.595 
 712.935 	 7.598 
 713.125 	 7.595 
 713.315 	 7.593 
 713.500 	 7.595 
 713.690 	 7.598 
 713.875 	 7.595 
 714.065 	 7.593 
 714.255 	 7.590 
 714.440 	 7.588 
 714.630 	 7.590 
 714.815 	 7.590 
 715.005 	 7.588 
 715.195 	 7.585 
 715.380 	 7.583 
 715.570 	 7.585 
 715.755 	 7.588 
 715.945 	 7.588 
 716.135 	 7.588 
 716.320 	 7.588 
 716.510 	 7.590 
 716.695 	 7.593 
 716.885 	 7.593 
 717.075 	 7.593 
 717.260 	 7.593 
 717.450 	 7.593 
 717.635 	 7.597 
 717.825 	 7.600 
 718.015 	 7.598 
 718.200 	 7.600 
 718.390 	 7.600 
 718.575 	 7.598 
 718.765 	 7.598 
 718.955 	 7.598 
 719.140 	 7.598 
 719.330 	 7.595 
 719.515 	 7.598 
 719.705 	 7.598 
 719.895 	 7.595 
 720.080 	 7.601 
 720.270 	 7.600 
 720.455 	 7.600 
 720.645 	 7.600 
 720.835 	 7.600 
 721.020 	 7.603 
 721.210 	 7.597 
 721.395 	 7.595 
 721.585 	 7.595 
 721.775 	 7.593 
 721.960 	 7.596 
 722.150 	 7.600 
 722.335 	 7.600 
 722.525 	 7.601 
 722.715 	 7.600 
 722.900 	 7.598 
 723.090 	 7.598 
 723.275 	 7.601 
 723.465 	 7.600 
 723.655 	 7.598 
 723.840 	 7.598 
 724.030 	 7.595 
 724.215 	 7.593 
 724.405 	 7.593 
 724.595 	 7.596 
 724.780 	 7.598 
 724.970 	 7.598 
 725.155 	 7.591 
 725.345 	 7.591 
 725.535 	 7.590 
 725.720 	 7.586 
 725.910 	 7.587 
 726.095 	 7.590 
 726.285 	 7.588 
 726.475 	 7.585 
 726.660 	 7.586 
 726.850 	 7.585 
 727.035 	 7.588 
 727.225 	 7.593 
 727.415 	 7.593 
 727.600 	 7.593 
 727.790 	 7.593 
 727.975 	 7.590 
 728.165 	 7.591 
 728.355 	 7.587 
 728.540 	 7.586 
 728.730 	 7.585 
 728.915 	 7.588 
 729.105 	 7.593 
 729.295 	 7.595 
 729.480 	 7.595 
 729.670 	 7.593 
 729.855 	 7.590 
 730.045 	 7.590 
 730.235 	 7.593 
 730.420 	 7.596 
 730.610 	 7.595 
 730.795 	 7.593 
 730.985 	 7.590 
 731.175 	 7.591 
 731.360 	 7.596 
 731.550 	 7.598 
 731.735 	 7.598 
 731.925 	 7.598 
 732.115 	 7.595 
 732.300 	 7.593 
 732.490 	 7.593 
 732.675 	 7.590 
 732.865 	 7.590 
 733.055 	 7.593 
 733.240 	 7.596 
 733.430 	 7.598 
 733.615 	 7.598 
 733.805 	 7.598 
 733.995 	 7.598 
 734.180 	 7.598 
 734.370 	 7.598 
 734.555 	 7.595 
 734.745 	 7.596 
 734.935 	 7.595 
 735.120 	 7.593 
 735.310 	 7.593 
 735.495 	 7.593 
 735.685 	 7.593 
 735.875 	 7.593 
 736.060 	 7.593 
 736.250 	 7.590 
 736.435 	 7.588 
 736.625 	 7.586 
 736.815 	 7.586 
 737.000 	 7.588 
 737.190 	 7.590 
 737.375 	 7.593 
 737.565 	 7.593 
 737.755 	 7.593 
 737.940 	 7.593 
 738.130 	 7.591 
 738.315 	 7.590 
 738.505 	 7.590 
 738.695 	 7.588 
 738.880 	 7.588 
 739.070 	 7.588 
 739.255 	 7.588 
 739.445 	 7.588 
 739.635 	 7.585 
 739.820 	 7.580 
 740.010 	 7.584 
 740.195 	 7.588 
 740.385 	 7.588 
 740.575 	 7.591 
 740.760 	 7.595 
 740.950 	 7.591 
 741.135 	 7.585 
 741.325 	 7.583 
 741.515 	 7.583 
 741.700 	 7.583 
 741.890 	 7.590 
 742.075 	 7.590 
 742.265 	 7.588 
 742.455 	 7.588 
 742.640 	 7.581 
 742.830 	 7.578 
 743.015 	 7.578 
 743.205 	 7.581 
 743.395 	 7.583 
 743.580 	 7.583 
 743.770 	 7.586 
 743.955 	 7.579 
 744.145 	 7.576 
 744.335 	 7.578 
 744.520 	 7.578 
 744.710 	 7.581 
 744.895 	 7.580 
 745.085 	 7.584 
 745.275 	 7.588 
 745.460 	 7.584 
 745.650 	 7.583 
 745.835 	 7.580 
 746.025 	 7.578 
 746.215 	 7.578 
 746.400 	 7.578 
 746.590 	 7.578 
 746.775 	 7.578 
 746.965 	 7.578 
 747.155 	 7.578 
 747.340 	 7.578 
 747.530 	 7.578 
 747.715 	 7.578 
 747.905 	 7.575 
 748.095 	 7.570 
 748.280 	 7.566 
 748.470 	 7.561 
 748.655 	 7.556 
 748.845 	 7.551 
 749.035 	 7.549 
 749.220 	 7.546 
 749.410 	 7.540 
 749.595 	 7.539 
 749.785 	 7.542 
 749.975 	 7.549 
 750.160 	 7.557 
 750.350 	 7.562 
 750.535 	 7.566 
 750.725 	 7.571 
 750.915 	 7.570 
 751.100 	 7.561 
 751.290 	 7.555 
 751.475 	 7.557 
 751.665 	 7.562 
 751.855 	 7.575 
 752.040 	 7.586 
 752.230 	 7.591 
 752.415 	 7.589 
 752.605 	 7.588 
 752.795 	 7.588 
 752.980 	 7.588 
 753.170 	 7.585 
 753.355 	 7.583 
 753.545 	 7.580 
 753.735 	 7.578 
 753.920 	 7.578 
 754.110 	 7.578 
 754.295 	 7.581 
 754.485 	 7.583 
 754.675 	 7.583 
 754.860 	 7.580 
 755.050 	 7.578 
 755.235 	 7.578 
 755.425 	 7.571 
 755.615 	 7.575 
 755.800 	 7.575 
 755.990 	 7.573 
 756.175 	 7.573 
 756.365 	 7.573 
 756.555 	 7.573 
 756.740 	 7.570 
 756.930 	 7.568 
 757.115 	 7.572 
 757.305 	 7.576 
 757.495 	 7.578 
 757.680 	 7.575 
 757.870 	 7.570 
 758.055 	 7.568 
 758.245 	 7.568 
 758.435 	 7.565 
 758.620 	 7.567 
 758.810 	 7.565 
 758.995 	 7.563 
 759.185 	 7.556 
 759.375 	 7.551 
 759.560 	 7.549 
 759.750 	 7.552 
 759.935 	 7.558 
 760.125 	 7.559 
 760.315 	 7.555 
 760.500 	 7.557 
 760.690 	 7.559 
 760.875 	 7.559 
 761.065 	 7.559 
 761.255 	 7.559 
 761.440 	 7.555 
 761.630 	 7.554 
 761.815 	 7.554 
 762.005 	 7.554 
 762.195 	 7.554 
 762.380 	 7.554 
 762.570 	 7.554 
 762.755 	 7.557 
 762.945 	 7.559 
 763.135 	 7.559 
 763.320 	 7.559 
 763.510 	 7.562 
 763.695 	 7.560 
 763.885 	 7.556 
 764.075 	 7.550 
 764.260 	 7.555 
 764.450 	 7.559 
 764.635 	 7.559 
 764.825 	 7.566 
 765.015 	 7.572 
 765.200 	 7.566 
 765.390 	 7.563 
 765.575 	 7.563 
 765.765 	 7.567 
 765.955 	 7.558 
 766.140 	 7.560 
 766.330 	 7.567 
 766.515 	 7.565 
 766.705 	 7.569 
 766.895 	 7.570 
 767.080 	 7.565 
 767.270 	 7.567 
 767.455 	 7.565 
 767.645 	 7.567 
 767.835 	 7.568 
 768.020 	 7.568 
 768.210 	 7.568 
 768.395 	 7.565 
 768.585 	 7.567 
 768.775 	 7.565 
 768.960 	 7.563 
 769.150 	 7.563 
 769.335 	 7.557 
 769.525 	 7.557 
 769.715 	 7.562 
 769.900 	 7.560 
 770.090 	 7.554 
 770.275 	 7.558 
 770.465 	 7.565 
 770.655 	 7.561 
 770.840 	 7.565 
 771.030 	 7.572 
 771.215 	 7.573 
 771.405 	 7.570 
 771.595 	 7.568 
 771.780 	 7.575 
 771.970 	 7.575 
 772.155 	 7.573 
 772.345 	 7.577 
 772.535 	 7.578 
 772.720 	 7.578 
 772.910 	 7.575 
 773.095 	 7.577 
 773.285 	 7.578 
 773.475 	 7.578 
 773.660 	 7.578 
 773.850 	 7.578 
 774.035 	 7.578 
 774.225 	 7.574 
 774.415 	 7.577 
 774.600 	 7.578 
 774.790 	 7.578 
 774.975 	 7.578 
 775.165 	 7.582 
 775.355 	 7.583 
 775.540 	 7.583 
 775.730 	 7.579 
 775.915 	 7.578 
 776.105 	 7.578 
 776.295 	 7.578 
 776.480 	 7.582 
 776.670 	 7.583 
 776.855 	 7.580 
 777.045 	 7.578 
 777.235 	 7.578 
 777.420 	 7.578 
 777.610 	 7.578 
 777.795 	 7.582 
 777.985 	 7.583 
 778.175 	 7.586 
 778.360 	 7.585 
 778.550 	 7.586 
 778.735 	 7.588 
 778.925 	 7.591 
 779.115 	 7.593 
 779.300 	 7.593 
 779.490 	 7.593 
 779.675 	 7.593 
 779.865 	 7.593 
 780.055 	 7.589 
 780.240 	 7.594 
 780.430 	 7.598 
 780.615 	 7.598 
 780.805 	 7.594 
 780.995 	 7.597 
 781.180 	 7.598 
 781.370 	 7.598 
 781.555 	 7.598 
 781.745 	 7.598 
 781.935 	 7.594 
 782.120 	 7.597 
 782.310 	 7.598 
 782.495 	 7.598 
 782.685 	 7.598 
 782.875 	 7.601 
 783.060 	 7.598 
 783.250 	 7.594 
 783.435 	 7.597 
 783.625 	 7.598 
 783.815 	 7.593 
 784.000 	 7.593 
 784.190 	 7.593 
 784.375 	 7.589 
 784.565 	 7.588 
 784.755 	 7.592 
 784.940 	 7.593 
 785.130 	 7.596 
 785.315 	 7.598 
 785.505 	 7.594 
 785.695 	 7.597 
 785.880 	 7.594 
 786.070 	 7.593 
 786.255 	 7.589 
 786.445 	 7.588 
 786.635 	 7.583 
 786.820 	 7.583 
 787.010 	 7.579 
 787.195 	 7.574 
 787.385 	 7.573 
 787.575 	 7.561 
 787.760 	 7.569 
 787.950 	 7.570 
 788.135 	 7.568 
 788.325 	 7.568 
 788.515 	 7.568 
 788.700 	 7.565 
 788.890 	 7.560 
 789.075 	 7.566 
 789.265 	 7.568 
 789.455 	 7.565 
 789.640 	 7.567 
 789.830 	 7.568 
 790.015 	 7.572 
 790.205 	 7.573 
 790.395 	 7.578 
 790.580 	 7.573 
 790.770 	 7.569 
 790.955 	 7.560 
 791.145 	 7.559 
 791.335 	 7.566 
 791.520 	 7.561 
 791.710 	 7.567 
 791.895 	 7.568 
 792.085 	 7.557 
 792.275 	 7.554 
 792.460 	 7.554 
 792.650 	 7.554 
 792.835 	 7.557 
 793.025 	 7.567 
 793.215 	 7.568 
 793.400 	 7.572 
 793.590 	 7.566 
 793.775 	 7.556 
 793.965 	 7.554 
 794.155 	 7.557 
 794.340 	 7.559 
 794.530 	 7.562 
 794.715 	 7.563 
 794.905 	 7.567 
 795.095 	 7.560 
 795.280 	 7.563 
 795.470 	 7.559 
 795.655 	 7.559 
 795.845 	 7.559 
 796.035 	 7.563 
 796.220 	 7.563 
 796.410 	 7.560 
 796.595 	 7.559 
 796.785 	 7.563 
 796.975 	 7.563 
 797.160 	 7.563 
 797.350 	 7.556 
 797.535 	 7.558 
 797.725 	 7.559 
 797.915 	 7.563 
 798.100 	 7.563 
 798.290 	 7.563 
 798.475 	 7.560 
 798.665 	 7.549 
 798.855 	 7.553 
 799.040 	 7.554 
 799.230 	 7.554 
 799.415 	 7.554 
 799.605 	 7.545 
 799.795 	 7.551 
 799.980 	 7.554 
 800.170 	 7.554 
 800.355 	 7.558 
 800.545 	 7.559 
 800.735 	 7.562 
 800.920 	 7.563 
 801.110 	 7.563 
 801.295 	 7.559 
 801.485 	 7.559 
 801.675 	 7.568 
 801.860 	 7.568 
 802.050 	 7.568 
 802.235 	 7.572 
 802.425 	 7.577 
 802.615 	 7.578 
 802.800 	 7.574 
 802.990 	 7.577 
 803.175 	 7.578 
 803.365 	 7.578 
 803.555 	 7.578 
 803.740 	 7.578 
 803.930 	 7.574 
 804.115 	 7.583 
 804.305 	 7.587 
 804.495 	 7.583 
 804.680 	 7.583 
 804.870 	 7.583 
 805.055 	 7.583 
 805.245 	 7.588 
 805.435 	 7.588 
 805.620 	 7.583 
 805.810 	 7.587 
 805.995 	 7.583 
 806.185 	 7.587 
 806.375 	 7.588 
 806.560 	 7.588 
 806.750 	 7.590 
 806.935 	 7.593 
 807.125 	 7.589 
 807.315 	 7.593 
 807.500 	 7.593 
 807.690 	 7.598 
 807.875 	 7.598 
 808.065 	 7.602 
 808.255 	 7.599 
 808.440 	 7.593 
 808.630 	 7.597 
 808.815 	 7.594 
 809.005 	 7.603 
 809.195 	 7.595 
 809.380 	 7.601 
 809.570 	 7.599 
 809.755 	 7.602 
 809.945 	 7.599 
 810.135 	 7.602 
 810.320 	 7.599 
 810.510 	 7.602 
 810.695 	 7.603 
 810.885 	 7.606 
 811.075 	 7.611 
 811.260 	 7.612 
 811.450 	 7.612 
 811.635 	 7.612 
 811.825 	 7.616 
 812.015 	 7.617 
 812.200 	 7.617 
 812.390 	 7.617 
 812.575 	 7.617 
 812.765 	 7.613 
 812.955 	 7.612 
 813.140 	 7.612 
 813.330 	 7.612 
 813.515 	 7.613 
 813.705 	 7.616 
 813.895 	 7.617 
 814.080 	 7.617 
 814.270 	 7.621 
 814.455 	 7.618 
 814.645 	 7.617 
 814.835 	 7.617 
 815.020 	 7.613 
 815.210 	 7.612 
 815.395 	 7.616 
 815.585 	 7.608 
 815.775 	 7.616 
 815.960 	 7.614 
 816.150 	 7.608 
 816.335 	 7.612 
 816.525 	 7.608 
 816.715 	 7.607 
 816.900 	 7.611 
 817.090 	 7.612 
 817.275 	 7.616 
 817.465 	 7.612 
 817.655 	 7.612 
 817.840 	 7.604 
 818.030 	 7.611 
 818.215 	 7.603 
 818.405 	 7.603 
 818.595 	 7.606 
 818.780 	 7.598 
 818.970 	 7.598 
 819.155 	 7.602 
 819.345 	 7.606 
 819.535 	 7.607 
 819.720 	 7.607 
 819.910 	 7.603 
 820.095 	 7.603 
 820.285 	 7.603 
 820.475 	 7.603 
 820.660 	 7.603 
 820.850 	 7.603 
 821.035 	 7.603 
 821.225 	 7.603 
 821.415 	 7.603 
 821.600 	 7.603 
 821.790 	 7.599 
 821.975 	 7.598 
 822.165 	 7.606 
 822.355 	 7.604 
 822.540 	 7.603 
 822.730 	 7.607 
 822.915 	 7.608 
 823.105 	 7.612 
 823.295 	 7.607 
 823.480 	 7.602 
 823.670 	 7.594 
 823.855 	 7.603 
 824.045 	 7.603 
 824.235 	 7.607 
 824.420 	 7.607 
 824.610 	 7.603 
 824.795 	 7.603 
 824.985 	 7.607 
 825.175 	 7.608 
 825.360 	 7.612 
 825.550 	 7.608 
 825.735 	 7.607 
 825.925 	 7.607 
 826.115 	 7.603 
 826.300 	 7.602 
 826.490 	 7.599 
 826.675 	 7.598 
 826.865 	 7.594 
 827.055 	 7.597 
 827.240 	 7.589 
 827.430 	 7.593 
 827.615 	 7.597 
 827.805 	 7.597 
 827.995 	 7.594 
 828.180 	 7.598 
 828.370 	 7.598 
 828.555 	 7.593 
 828.745 	 7.593 
 828.935 	 7.593 
 829.120 	 7.593 
 829.310 	 7.593 
 829.495 	 7.598 
 829.685 	 7.602 
 829.875 	 7.603 
 830.060 	 7.603 
 830.250 	 7.603 
 830.435 	 7.603 
 830.625 	 7.602 
 830.815 	 7.598 
 831.000 	 7.603 
 831.190 	 7.603 
 831.375 	 7.598 
 831.565 	 7.598 
 831.755 	 7.593 
 831.940 	 7.593 
 832.130 	 7.593 
 832.315 	 7.593 
 832.505 	 7.598 
 832.695 	 7.593 
 832.880 	 7.597 
 833.070 	 7.602 
 833.255 	 7.598 
 833.445 	 7.598 
 833.635 	 7.598 
 833.820 	 7.602 
 834.010 	 7.603 
 834.195 	 7.603 
 834.385 	 7.602 
 834.575 	 7.598 
 834.760 	 7.602 
 834.950 	 7.598 
 835.135 	 7.598 
 835.325 	 7.602 
 835.515 	 7.603 
 835.700 	 7.598 
 835.890 	 7.598 
 836.075 	 7.598 
 836.265 	 7.598 
 836.455 	 7.594 
 836.640 	 7.598 
 836.830 	 7.593 
 837.015 	 7.588 
 837.205 	 7.592 
 837.395 	 7.602 
 837.580 	 7.598 
 837.770 	 7.607 
 837.955 	 7.607 
 838.145 	 7.607 
 838.335 	 7.607 
 838.520 	 7.598 
 838.710 	 7.602 
 838.895 	 7.598 
 839.085 	 7.598 
 839.275 	 7.602 
 839.460 	 7.603 
 839.650 	 7.607 
 839.835 	 7.607 
 840.025 	 7.603 
 840.215 	 7.593 
 840.400 	 7.598 
 840.590 	 7.596 
 840.775 	 7.589 
 840.965 	 7.598 
 841.155 	 7.598 
 841.340 	 7.598 
 841.530 	 7.598 
 841.715 	 7.598 
 841.905 	 7.598 
 842.095 	 7.593 
 842.280 	 7.593 
 842.470 	 7.597 
 842.655 	 7.593 
 842.845 	 7.598 
 843.035 	 7.598 
 843.220 	 7.598 
 843.410 	 7.598 
 843.595 	 7.598 
 843.785 	 7.598 
 843.975 	 7.598 
 844.160 	 7.593 
 844.350 	 7.597 
 844.535 	 7.603 
 844.725 	 7.607 
 844.915 	 7.598 
 845.100 	 7.598 
 845.290 	 7.598 
 845.475 	 7.598 
 845.665 	 7.603 
 845.855 	 7.603 
 846.040 	 7.607 
 846.230 	 7.607 
 846.415 	 7.607 
 846.605 	 7.603 
 846.795 	 7.608 
 846.980 	 7.612 
 847.170 	 7.617 
 847.355 	 7.617 
 847.545 	 7.618 
 847.735 	 7.622 
 847.920 	 7.627 
 848.110 	 7.627 
 848.295 	 7.622 
 848.485 	 7.622 
 848.675 	 7.628 
 848.860 	 7.631 
 849.050 	 7.623 
 849.235 	 7.627 
 849.425 	 7.622 
 849.615 	 7.632 
 849.800 	 7.632 
 849.990 	 7.637 
 850.175 	 7.636 
 850.365 	 7.632 
 850.555 	 7.637 
 850.740 	 7.637 
 850.930 	 7.636 
 851.115 	 7.632 
 851.305 	 7.632 
 851.495 	 7.632 
 851.680 	 7.632 
 851.870 	 7.632 
 852.055 	 7.632 
 852.245 	 7.628 
 852.435 	 7.636 
 852.620 	 7.637 
 852.810 	 7.637 
 852.995 	 7.631 
 853.185 	 7.627 
 853.375 	 7.628 
 853.560 	 7.632 
 853.750 	 7.632 
 853.935 	 7.632 
 854.125 	 7.632 
 854.315 	 7.627 
 854.500 	 7.637 
 854.690 	 7.632 
 854.875 	 7.632 
 855.065 	 7.631 
 855.255 	 7.627 
 855.440 	 7.628 
 855.630 	 7.636 
 855.815 	 7.636 
 856.005 	 7.628 
 856.195 	 7.632 
 856.380 	 7.627 
 856.570 	 7.632 
 856.755 	 7.632 
 856.945 	 7.636 
 857.135 	 7.637 
 857.320 	 7.635 
 857.510 	 7.627 
 857.695 	 7.632 
 857.885 	 7.632 
 858.075 	 7.632 
 858.260 	 7.632 
 858.450 	 7.632 
 858.635 	 7.632 
 858.825 	 7.632 
 859.015 	 7.632 
 859.200 	 7.632 
 859.390 	 7.627 
 859.575 	 7.632 
 859.765 	 7.632 
 859.955 	 7.632 
 860.140 	 7.627 
 860.330 	 7.627 
 860.515 	 7.631 
 860.705 	 7.627 
 860.895 	 7.632 
 861.080 	 7.632 
 861.270 	 7.632 
 861.455 	 7.632 
 861.645 	 7.631 
 861.835 	 7.627 
 862.020 	 7.626 
 862.210 	 7.620 
 862.395 	 7.613 
 862.585 	 7.617 
 862.775 	 7.617 
 862.960 	 7.612 
 863.150 	 7.612 
 863.335 	 7.603 
 863.525 	 7.603 
 863.715 	 7.602 
 863.900 	 7.598 
 864.090 	 7.603 
 864.275 	 7.603 
 864.465 	 7.594 
 864.655 	 7.599 
 864.840 	 7.607 
 865.030 	 7.606 
 865.215 	 7.598 
 865.405 	 7.612 
 865.595 	 7.607 
 865.780 	 7.607 
 865.970 	 7.607 
 866.155 	 7.609 
 866.345 	 7.613 
 866.535 	 7.617 
 866.720 	 7.622 
 866.910 	 7.623 
 867.095 	 7.632 
 867.285 	 7.632 
 867.475 	 7.627 
 867.660 	 7.631 
 867.850 	 7.629 
 868.035 	 7.630 
 868.225 	 7.632 
 868.415 	 7.632 
 868.600 	 7.627 
 868.790 	 7.630 
 868.975 	 7.632 
 869.165 	 7.629 
 869.355 	 7.631 
 869.540 	 7.632 
 869.730 	 7.632 
 869.915 	 7.632 
 870.105 	 7.632 
 870.295 	 7.632 
 870.480 	 7.632 
 870.670 	 7.632 
 870.855 	 7.623 
 871.045 	 7.617 
 871.235 	 7.621 
 871.420 	 7.622 
 871.610 	 7.622 
 871.795 	 7.623 
 871.985 	 7.626 
 872.175 	 7.627 
 872.360 	 7.627 
 872.550 	 7.627 
 872.735 	 7.627 
 872.925 	 7.624 
 873.115 	 7.626 
 873.300 	 7.627 
 873.490 	 7.632 
 873.675 	 7.632 
