x Distance [mm]	Height [cm]
 1085.475 	 6.860 
 1085.660 	 6.860 
 1085.850 	 6.858 
 1086.035 	 6.847 
 1086.225 	 6.807 
 1086.415 	 6.753 
 1086.600 	 6.718 
 1086.790 	 6.691 
 1086.975 	 6.699 
 1087.165 	 6.746 
 1087.355 	 6.780 
 1087.540 	 6.823 
 1087.730 	 6.845 
 1087.915 	 6.866 
 1088.105 	 6.881 
 1088.295 	 6.892 
 1088.480 	 6.898 
 1088.670 	 6.903 
 1088.855 	 6.903 
 1089.045 	 6.909 
 1089.235 	 6.913 
 1089.420 	 6.917 
 1089.610 	 6.916 
 1089.795 	 6.919 
 1089.985 	 6.922 
 1090.175 	 6.929 
 1090.360 	 6.929 
 1090.550 	 6.930 
 1090.735 	 6.934 
 1090.925 	 6.936 
 1091.115 	 6.938 
 1091.300 	 6.940 
 1091.490 	 6.943 
 1091.675 	 6.945 
 1091.865 	 6.947 
 1092.055 	 6.947 
 1092.240 	 6.953 
 1092.430 	 6.955 
 1092.615 	 6.956 
 1092.805 	 6.953 
 1092.995 	 6.956 
 1093.180 	 6.963 
 1093.370 	 6.963 
 1093.555 	 6.963 
 1093.745 	 6.965 
 1093.935 	 6.968 
 1094.120 	 6.970 
 1094.310 	 6.973 
 1094.495 	 6.975 
 1094.685 	 6.982 
 1094.875 	 6.982 
 1095.060 	 6.982 
 1095.250 	 6.982 
 1095.435 	 6.984 
 1095.625 	 6.989 
 1095.815 	 6.994 
 1096.000 	 6.997 
 1096.190 	 6.999 
 1096.375 	 7.002 
 1096.565 	 7.002 
 1096.755 	 7.004 
 1096.940 	 7.011 
 1097.130 	 7.017 
 1097.315 	 7.021 
 1097.505 	 7.031 
 1097.695 	 7.044 
 1097.880 	 7.075 
 1098.070 	 7.109 
 1098.255 	 7.134 
 1098.445 	 7.165 
 1098.635 	 7.192 
 1098.820 	 7.164 
 1099.010 	 7.099 
 1099.195 	 7.054 
 1099.385 	 7.020 
 1099.575 	 7.017 
 1099.760 	 7.028 
 1099.950 	 7.033 
 1100.135 	 7.036 
 1100.325 	 7.036 
 1100.515 	 7.036 
 1100.700 	 7.040 
 1100.890 	 7.044 
 1101.075 	 7.045 
 1101.265 	 7.051 
 1101.455 	 7.048 
 1101.640 	 7.049 
 1101.830 	 7.051 
 1102.015 	 7.055 
 1102.205 	 7.058 
 1102.395 	 7.059 
 1102.580 	 7.063 
 1102.770 	 7.062 
 1102.955 	 7.067 
 1103.145 	 7.072 
 1103.335 	 7.075 
 1103.520 	 7.078 
 1103.710 	 7.080 
 1103.895 	 7.080 
 1104.085 	 7.080 
 1104.275 	 7.082 
 1104.460 	 7.087 
 1104.650 	 7.090 
 1104.835 	 7.091 
 1105.025 	 7.097 
 1105.215 	 7.100 
 1105.400 	 7.100 
 1105.590 	 7.100 
 1105.775 	 7.102 
 1105.965 	 7.104 
 1106.155 	 7.106 
 1106.340 	 7.109 
 1106.530 	 7.109 
 1106.715 	 7.111 
 1106.905 	 7.114 
 1107.095 	 7.114 
 1107.280 	 7.116 
 1107.470 	 7.121 
 1107.655 	 7.124 
 1107.845 	 7.124 
 1108.035 	 7.126 
 1108.220 	 7.130 
 1108.410 	 7.134 
 1108.595 	 7.134 
 1108.785 	 7.136 
 1108.975 	 7.144 
 1109.160 	 7.151 
 1109.350 	 7.159 
 1109.535 	 7.177 
 1109.725 	 7.197 
 1109.915 	 7.221 
 1110.100 	 7.221 
 1110.290 	 7.215 
 1110.475 	 7.221 
 1110.665 	 7.201 
 1110.855 	 7.190 
 1111.040 	 7.188 
 1111.230 	 7.180 
 1111.415 	 7.178 
 1111.605 	 7.145 
 1111.795 	 7.073 
 1111.980 	 7.029 
 1112.170 	 6.996 
 1112.355 	 6.972 
 1112.545 	 6.945 
 1112.735 	 6.919 
 1112.920 	 6.900 
 1113.110 	 6.888 
 1113.295 	 6.865 
 1113.485 	 6.851 
 1113.675 	 6.846 
 1113.860 	 6.840 
 1114.050 	 6.847 
 1114.235 	 6.855 
 1114.425 	 6.860 
 1114.615 	 6.860 
 1114.800 	 6.858 
 1114.990 	 6.858 
 1115.175 	 6.860 
 1115.365 	 6.863 
 1115.555 	 6.863 
 1115.740 	 6.860 
 1115.930 	 6.860 
 1116.115 	 6.860 
 1116.305 	 6.860 
 1116.495 	 6.860 
 1116.680 	 6.858 
 1116.870 	 6.853 
 1117.055 	 6.851 
 1117.245 	 6.853 
 1117.435 	 6.855 
 1117.620 	 6.860 
 1117.810 	 6.865 
 1117.995 	 6.865 
 1118.185 	 6.863 
 1118.375 	 6.858 
 1118.560 	 6.857 
 1118.750 	 6.863 
 1118.935 	 6.865 
 1119.125 	 6.865 
 1119.315 	 6.860 
 1119.500 	 6.855 
 1119.690 	 6.860 
 1119.875 	 6.863 
 1120.065 	 6.858 
 1120.255 	 6.853 
 1120.440 	 6.853 
 1120.630 	 6.855 
 1120.815 	 6.858 
 1121.005 	 6.860 
 1121.195 	 6.858 
 1121.380 	 6.859 
 1121.570 	 6.865 
 1121.755 	 6.865 
 1121.945 	 6.863 
 1122.135 	 6.862 
 1122.320 	 6.863 
 1122.510 	 6.862 
 1122.695 	 6.867 
 1122.885 	 6.870 
 1123.075 	 6.868 
 1123.260 	 6.863 
 1123.450 	 6.863 
 1123.635 	 6.863 
 1123.825 	 6.860 
 1124.015 	 6.860 
 1124.200 	 6.858 
 1124.390 	 6.858 
 1124.575 	 6.860 
 1124.765 	 6.864 
 1124.955 	 6.873 
 1125.140 	 6.878 
 1125.330 	 6.877 
 1125.515 	 6.873 
 1125.705 	 6.866 
 1125.895 	 6.860 
 1126.080 	 6.860 
 1126.270 	 6.860 
 1126.455 	 6.860 
 1126.645 	 6.860 
 1126.835 	 6.860 
 1127.020 	 6.860 
 1127.210 	 6.863 
 1127.395 	 6.863 
 1127.585 	 6.860 
 1127.775 	 6.862 
 1127.960 	 6.865 
 1128.150 	 6.863 
 1128.335 	 6.863 
 1128.525 	 6.868 
 1128.715 	 6.868 
 1128.900 	 6.865 
 1129.090 	 6.868 
 1129.275 	 6.870 
 1129.465 	 6.872 
 1129.655 	 6.877 
 1129.840 	 6.877 
 1130.030 	 6.875 
 1130.215 	 6.872 
 1130.405 	 6.868 
 1130.595 	 6.870 
 1130.780 	 6.875 
 1130.970 	 6.875 
 1131.155 	 6.873 
 1131.345 	 6.870 
 1131.535 	 6.873 
 1131.720 	 6.872 
 1131.910 	 6.867 
 1132.095 	 6.868 
 1132.285 	 6.868 
 1132.475 	 6.868 
 1132.660 	 6.870 
 1132.850 	 6.870 
 1133.035 	 6.868 
 1133.225 	 6.868 
 1133.415 	 6.868 
 1133.600 	 6.865 
 1133.790 	 6.868 
 1133.975 	 6.876 
 1134.165 	 6.877 
 1134.355 	 6.878 
 1134.540 	 6.880 
 1134.730 	 6.877 
 1134.915 	 6.870 
 1135.105 	 6.868 
 1135.295 	 6.873 
 1135.480 	 6.872 
 1135.670 	 6.873 
 1135.855 	 6.875 
 1136.045 	 6.875 
 1136.235 	 6.875 
 1136.420 	 6.875 
 1136.610 	 6.878 
 1136.795 	 6.874 
 1136.985 	 6.875 
 1137.175 	 6.880 
 1137.360 	 6.878 
 1137.550 	 6.880 
 1137.735 	 6.882 
 1137.925 	 6.882 
 1138.115 	 6.882 
 1138.300 	 6.880 
 1138.490 	 6.880 
 1138.675 	 6.883 
 1138.865 	 6.879 
 1139.055 	 6.877 
 1139.240 	 6.883 
 1139.430 	 6.885 
 1139.615 	 6.885 
 1139.805 	 6.880 
 1139.995 	 6.878 
 1140.180 	 6.880 
 1140.370 	 6.877 
 1140.555 	 6.880 
 1140.745 	 6.882 
 1140.935 	 6.885 
 1141.120 	 6.890 
 1141.310 	 6.887 
 1141.495 	 6.885 
 1141.685 	 6.885 
 1141.875 	 6.885 
 1142.060 	 6.888 
 1142.250 	 6.886 
 1142.435 	 6.888 
 1142.625 	 6.893 
 1142.815 	 6.895 
 1143.000 	 6.890 
 1143.190 	 6.894 
 1143.375 	 6.889 
 1143.565 	 6.886 
 1143.755 	 6.890 
 1143.940 	 6.891 
 1144.130 	 6.895 
 1144.315 	 6.895 
 1144.505 	 6.895 
 1144.695 	 6.898 
 1144.880 	 6.899 
 1145.070 	 6.899 
 1145.255 	 6.899 
 1145.445 	 6.894 
 1145.635 	 6.894 
 1145.820 	 6.885 
 1146.010 	 6.883 
 1146.195 	 6.885 
 1146.385 	 6.890 
 1146.575 	 6.890 
 1146.760 	 6.897 
 1146.950 	 6.895 
 1147.135 	 6.895 
 1147.325 	 6.895 
 1147.515 	 6.898 
 1147.700 	 6.904 
 1147.890 	 6.904 
 1148.075 	 6.899 
 1148.265 	 6.899 
 1148.455 	 6.899 
 1148.640 	 6.892 
 1148.830 	 6.895 
 1149.015 	 6.899 
 1149.205 	 6.904 
 1149.395 	 6.904 
 1149.580 	 6.904 
 1149.770 	 6.909 
 1149.955 	 6.905 
 1150.145 	 6.901 
 1150.335 	 6.895 
 1150.520 	 6.899 
 1150.710 	 6.902 
 1150.895 	 6.909 
 1151.085 	 6.912 
 1151.275 	 6.914 
